path,true_is_countable,pred_is_countable,confidence,predicted_count,true_value
data/cropped_wells/Panama99/plate_23/Panama99_plate23_B3.jpg,1,1,0.508554220199585,0,0
data/cropped_wells/Panama99/plate_23/Panama99_plate23_C3.jpg,1,0,0.3388827443122864,-1,26
data/cropped_wells/Panama99/plate_23/Panama99_plate23_B1.jpg,1,0,0.41277173161506653,-1,6
data/cropped_wells/Panama99/plate_23/Panama99_plate23_A3.jpg,1,1,0.8580971956253052,20,30
data/cropped_wells/Panama99/plate_28/Panama99_plate28_A3.jpg,1,0,0.2502845525741577,-1,25
data/cropped_wells/Panama99/plate_28/Panama99_plate28_B2.jpg,0,0,0.08513528853654861,-1,-1
data/cropped_wells/Panama99/plate_28/Panama99_plate28_B1.jpg,0,0,0.015145529992878437,-1,-1
data/cropped_wells/Panama99/plate_28/Panama99_plate28_B4.jpg,1,0,0.3871747553348541,-1,3
data/cropped_wells/Panama99/plate_28/Panama99_plate28_B3.jpg,1,1,0.5190179347991943,17,22
data/cropped_wells/Panama99/plate_28/Panama99_plate28_C4.jpg,1,1,0.8966490030288696,4,4
data/cropped_wells/Panama99/plate_28/Panama99_plate28_C3.jpg,1,1,0.7643652558326721,24,33
data/cropped_wells/Panama99/plate_28/Panama99_plate28_C1.jpg,0,0,0.005741123575717211,-1,-1
data/cropped_wells/Panama99/plate_28/Panama99_plate28_A2.jpg,0,0,0.10115714371204376,-1,-1
data/cropped_wells/Panama99/plate_28/Panama99_plate28_A4.jpg,1,1,0.6923952102661133,2,3
data/cropped_wells/Panama99/plate_28/Panama99_plate28_A1.jpg,0,0,0.0356142483651638,-1,-1
data/cropped_wells/Panama99/plate_28/Panama99_plate28_C2.jpg,0,0,0.01788250543177128,-1,-1
data/cropped_wells/Panama99/plate_20/Panama99_plate20_C1.jpg,0,0,0.007003881968557835,-1,-1
data/cropped_wells/Panama99/plate_20/Panama99_plate20_A3.jpg,1,1,0.6479373574256897,37,44
data/cropped_wells/Panama99/plate_20/Panama99_plate20_A4.jpg,1,0,0.3732297718524933,-1,4
data/cropped_wells/Panama99/plate_20/Panama99_plate20_B4.jpg,1,1,0.8644726872444153,3,2
data/cropped_wells/Panama99/plate_20/Panama99_plate20_C3.jpg,1,1,0.737381100654602,35,45
data/cropped_wells/Panama99/plate_20/Panama99_plate20_A1.jpg,0,0,0.029203148558735847,-1,-1
data/cropped_wells/Panama99/plate_20/Panama99_plate20_A2.jpg,0,0,0.030666688457131386,-1,-1
data/cropped_wells/Panama99/plate_20/Panama99_plate20_C2.jpg,0,0,0.010638107545673847,-1,-1
data/cropped_wells/Panama99/plate_20/Panama99_plate20_B3.jpg,1,1,0.9771543145179749,22,31
data/cropped_wells/Panama99/plate_20/Panama99_plate20_C4.jpg,1,1,0.897876501083374,11,10
data/cropped_wells/Panama99/plate_20/Panama99_plate20_B2.jpg,0,0,0.03077785111963749,-1,-1
data/cropped_wells/Panama99/plate_20/Panama99_plate20_B1.jpg,0,0,0.012772413901984692,-1,-1
data/cropped_wells/Panama99/plate_25/Panama99_plate25_C2.jpg,0,0,0.020577913150191307,-1,-1
data/cropped_wells/Panama99/plate_25/Panama99_plate25_A3.jpg,1,1,0.6539620757102966,12,13
data/cropped_wells/Panama99/plate_25/Panama99_plate25_B1.jpg,0,0,0.1550671011209488,-1,-1
data/cropped_wells/Panama99/plate_25/Panama99_plate25_A1.jpg,0,0,0.038714662194252014,-1,-1
data/cropped_wells/Panama99/plate_25/Panama99_plate25_B2.jpg,0,0,0.09249075502157211,-1,-1
data/cropped_wells/Panama99/plate_25/Panama99_plate25_A2.jpg,0,0,0.1354236900806427,-1,-1
data/cropped_wells/Panama99/plate_25/Panama99_plate25_C1.jpg,0,0,0.01590668223798275,-1,-1
data/cropped_wells/Panama99/plate_25/Panama99_plate25_A4.jpg,1,1,0.8817097544670105,8,2
data/cropped_wells/Panama99/plate_25/Panama99_plate25_B4.jpg,1,1,0.9088571667671204,4,2
data/cropped_wells/Panama99/plate_25/Panama99_plate25_B3.jpg,1,1,0.9213688969612122,26,23
data/cropped_wells/Panama99/plate_25/Panama99_plate25_C3.jpg,1,1,0.657285749912262,13,15
data/cropped_wells/Panama99/plate_25/Panama99_plate25_C4.jpg,1,1,0.877098798751831,3,2
data/cropped_wells/Panama99/plate_21/Panama99_plate21_A1.jpg,0,0,0.026652740314602852,-1,-1
data/cropped_wells/Panama99/plate_21/Panama99_plate21_B2.jpg,1,1,0.6580166220664978,0,0
data/cropped_wells/Panama99/plate_21/Panama99_plate21_C4.jpg,1,1,0.9969522953033447,9,12
data/cropped_wells/Panama99/plate_21/Panama99_plate21_B1.jpg,1,1,0.9989149570465088,2,1
data/cropped_wells/Panama99/plate_21/Panama99_plate21_C2.jpg,0,0,0.01071308646351099,-1,-1
data/cropped_wells/Panama99/plate_21/Panama99_plate21_B4.jpg,1,1,0.9543277621269226,1,0
data/cropped_wells/Panama99/plate_21/Panama99_plate21_A2.jpg,0,0,0.023499365895986557,-1,-1
data/cropped_wells/Panama99/plate_21/Panama99_plate21_B3.jpg,1,1,0.5114753246307373,1,0
data/cropped_wells/Panama99/plate_21/Panama99_plate21_C1.jpg,0,0,0.00608136598020792,-1,-1
data/cropped_wells/Panama99/plate_21/Panama99_plate21_C3.jpg,1,1,0.9955360889434814,37,46
data/cropped_wells/Panama99/plate_21/Panama99_plate21_A3.jpg,1,1,0.9313132762908936,34,42
data/cropped_wells/Panama99/plate_21/Panama99_plate21_A4.jpg,1,1,0.9818551540374756,10,5
data/cropped_wells/Panama99/plate_19/Panama99_plate19_B4.jpg,1,1,0.9989697933197021,7,7
data/cropped_wells/Panama99/plate_19/Panama99_plate19_B1.jpg,0,0,0.010411439463496208,-1,-1
data/cropped_wells/Panama99/plate_19/Panama99_plate19_A3.jpg,1,0,0.21651436388492584,-1,33
data/cropped_wells/Panama99/plate_19/Panama99_plate19_C3.jpg,1,1,0.761517345905304,0,0
data/cropped_wells/Panama99/plate_19/Panama99_plate19_A2.jpg,0,0,0.0325765460729599,-1,-1
data/cropped_wells/Panama99/plate_19/Panama99_plate19_A1.jpg,0,0,0.05707461014389992,-1,-1
data/cropped_wells/Panama99/plate_19/Panama99_plate19_C4.jpg,1,1,0.9958946704864502,0,0
data/cropped_wells/Panama99/plate_19/Panama99_plate19_C1.jpg,1,1,0.6548154950141907,4,4
data/cropped_wells/Panama99/plate_19/Panama99_plate19_B2.jpg,0,0,0.017201324924826622,-1,-1
data/cropped_wells/Panama99/plate_19/Panama99_plate19_B3.jpg,1,1,0.9997817873954773,28,34
data/cropped_wells/Panama99/plate_19/Panama99_plate19_A4.jpg,1,1,0.9607516527175903,8,6
data/cropped_wells/Panama99/plate_19/Panama99_plate19_C2.jpg,1,1,0.984718382358551,1,1
data/cropped_wells/Panama99/plate_22/Panama99_plate22_B3.jpg,1,0,0.4972996711730957,-1,36
data/cropped_wells/Panama99/plate_22/Panama99_plate22_C4.jpg,1,1,0.7523394227027893,8,8
data/cropped_wells/Panama99/plate_22/Panama99_plate22_C2.jpg,0,0,0.008980924263596535,-1,-1
data/cropped_wells/Panama99/plate_22/Panama99_plate22_C1.jpg,0,0,0.00875806249678135,-1,-1
data/cropped_wells/Panama99/plate_22/Panama99_plate22_C3.jpg,1,0,0.20555298030376434,-1,48
data/cropped_wells/Panama99/plate_22/Panama99_plate22_B1.jpg,0,0,0.06043066084384918,-1,-1
data/cropped_wells/Panama99/plate_22/Panama99_plate22_A4.jpg,1,1,0.9772801399230957,6,1
data/cropped_wells/Panama99/plate_22/Panama99_plate22_A1.jpg,0,0,0.04918229207396507,-1,-1
data/cropped_wells/Panama99/plate_22/Panama99_plate22_B2.jpg,0,0,0.023911578580737114,-1,-1
data/cropped_wells/Panama99/plate_22/Panama99_plate22_B4.jpg,1,1,0.6852301359176636,13,4
data/cropped_wells/Panama99/plate_22/Panama99_plate22_A3.jpg,1,1,0.8468164801597595,21,23
data/cropped_wells/Panama99/plate_22/Panama99_plate22_A2.jpg,0,0,0.126552551984787,-1,-1
